car_weight,car_velocity,tire_width,road_type,measured_braking_distance
1319.4851192598094,61.78713547484539,185,tarmac_wet,33.275658190431955
1412.8945257629675,54.941664673318506,185,snow_road,48.1888319556621
920.6286659903237,98.63315522922268,175,tarmac_dry,57.62697109471349
1626.3408005068331,86.75293530206497,175,tarmac_dry,42.17532971866732
1403.0601284109275,111.8595827956984,175,snow_road,239.94935672315387
1345.0680064664648,26.853694843664666,175,tarmac_dry,4.383649057194792
1142.7638337743083,18.74600368240939,165,snow_road,5.317131342741537
1104.1207890271842,24.38628176662092,155,snow_road,11.627004600846059
1217.0222110247016,78.76534936847206,135,tarmac_dry,27.0846956332056
1481.3007657927965,30.202091817501312,155,tarmac_dry,5.488161901360911
1675.456841795175,79.74831607415297,145,snow_road,102.75360990530224
1310.422337478011,82.0022309097137,155,snow_road,114.66652013451873
1469.3137829622724,9.759161290793559,135,tarmac_wet,0.8208779966505843
1385.936552562213,88.80125102941491,175,tarmac_dry,32.5691531376079
1424.9035020955998,37.67573396575985,145,tarmac_dry,6.364914960669477
1474.6890509878249,26.534449302964816,145,tarmac_dry,3.4339706080582464
1642.3424376202574,31.05743337484246,135,tarmac_wet,8.189746623063144
883.1949883324388,107.55561488153782,185,tarmac_wet,92.04129422584532
1563.6828414433382,72.61282346106478,165,snow_road,73.04193199849385
1043.666374536874,77.9655771797476,155,tarmac_wet,52.536704361292934
994.2229605787709,26.054843227981394,145,tarmac_dry,2.9708908104033696
1372.456957491473,43.19557224343406,185,tarmac_dry,9.860288252815897
895.7125166123872,97.25796262454314,185,tarmac_wet,82.19291592930466
1685.3268262751396,40.82102760709056,155,tarmac_wet,13.132690739611851
1427.2489720512688,97.5180791129789,175,tarmac_wet,89.76380193117359
1523.4163581899547,23.9981778152522,145,tarmac_wet,4.828653866154136
816.1292066950168,87.88507258506532,165,tarmac_wet,69.56411984780969
1394.4318794450423,14.017318312130381,175,snow_road,2.8194446128388377
1356.7851923942887,98.68624430470993,135,tarmac_dry,54.764816646303316
958.9596441447227,80.72544165072259,165,snow_road,121.02744009581826
953.0705151247731,114.87813590916541,175,tarmac_dry,84.75248621377254
1495.529528770911,3.5426542004754014,175,snow_road,0.19245243020676484
1118.7664263818763,15.822847974690188,185,snow_road,4.077851250932143
1491.9702955318196,3.2729541834283626,175,tarmac_dry,0.06929368013836074
1354.383249717772,2.0100326511742095,175,tarmac_dry,0.016571392029496996
1188.9505741231446,101.52633228810834,145,snow_road,161.64102974692202
1725.132489613986,75.77100838662035,145,tarmac_wet,54.31695084732095
1641.6699969127162,77.25167374870065,155,snow_road,90.0189169743124
1157.3975666831761,45.13532170074731,175,snow_road,27.29443401940301
843.5914637990405,6.395751086030126,145,tarmac_dry,0.1816607945962407
1104.7680734110975,51.74246539133838,175,snow_road,37.40900053410252
1198.185681917981,18.884051740400988,175,tarmac_dry,1.7081560861331593
1504.9588304513622,112.151428933624,135,tarmac_wet,102.28299743488108
1795.3584820340175,105.4253988157788,155,tarmac_wet,108.29542548575711
1155.9148657174596,36.11030177862418,175,tarmac_dry,5.219908533092815
1562.5478137854338,2.079307666988983,155,tarmac_dry,0.024378985571974893
1393.1769165622213,2.5110782408284926,155,snow_road,0.1102511901150469
1491.7017987001773,63.46065616326819,155,tarmac_dry,19.398626422155928
951.1274523480802,98.77858016499918,155,tarmac_wet,82.5648265693234
1198.8762927261564,41.078703982085926,145,tarmac_dry,10.385720803926299
1040.8558977236244,78.89341353369902,185,tarmac_dry,31.82994293201688
1143.456014048325,102.95791387283737,155,tarmac_dry,49.19629404624007
1313.128154199002,76.34673693599275,185,tarmac_wet,49.56647481052831
1466.6245501640715,0.7355598532576257,135,tarmac_wet,0.004416298979882892
905.9084850568138,66.1368825327393,145,snow_road,61.08855852650702
930.8949506640807,20.981946888733223,175,snow_road,6.7898515412539995
1121.980606468308,96.00766220900191,155,tarmac_dry,43.37000334508157
1461.5643366662437,49.484691147161925,135,tarmac_wet,23.760275306433172
1646.506225270722,52.70394481848636,135,tarmac_dry,13.623297172308893
1353.2573447967134,36.4691208594281,135,tarmac_dry,6.22121924940481
1654.4524875245047,27.546646781079804,175,tarmac_wet,7.420825783121984
1184.8378112757612,19.19453641736837,155,tarmac_dry,1.7741116895120181
1116.7878971183798,48.92108558934127,175,tarmac_wet,21.94069224534831
1154.2646755916785,64.50991351728499,155,tarmac_dry,22.247481755368778
971.0818292050991,108.11274480139042,165,tarmac_dry,63.32757622371723
1629.1126345018904,48.233551193866944,165,tarmac_dry,10.684776844744027
1138.6708459143265,38.61039263434574,175,tarmac_dry,7.275729703329263
1352.370075294073,98.18097601877966,175,tarmac_wet,81.75802236175537
1378.551468108833,83.54302281775497,155,tarmac_dry,30.2561613743162
1321.5330593973322,13.774104462621208,145,tarmac_wet,1.6056647232757824
802.6880645743207,84.87991272310653,155,snow_road,99.32180277271199
1788.34541928282,114.14425087330707,175,tarmac_dry,69.4516352387395
1705.34157566161,59.66502194178973,155,snow_road,55.061841506712355
1007.6358611963245,58.8702894896022,155,tarmac_dry,16.825987947195433
1092.489412792425,86.82897413902265,185,tarmac_wet,59.791638228930495
1320.0101530724835,23.982839767322357,185,tarmac_wet,4.646443020149572
1701.9113726606706,44.04048137008764,165,snow_road,30.50959926116884
1783.6308849117231,38.030550495928594,155,tarmac_dry,6.500419448858484
1057.5420641540832,119.50598804066425,145,tarmac_wet,123.3681635681693
1364.3590429247815,19.394185322534714,145,tarmac_dry,1.5524256507006744
1606.968684137179,20.874529623290776,155,tarmac_wet,3.6504147484388527
1194.370053952775,55.30881525523248,135,tarmac_wet,27.59546150146905
1531.0730358445571,32.91742781184921,145,tarmac_wet,9.71249794264886
961.0690144292148,104.48128158123494,145,tarmac_dry,47.49714924320649
1400.69856783359,52.377146078568636,145,tarmac_dry,15.234432013686465
1665.8644583032647,82.18764314146622,155,snow_road,102.73968616881
1783.5216092035557,98.18434090237422,165,tarmac_dry,40.7951730297775
879.3657903780157,32.645516033290825,145,snow_road,14.060623181093574
1228.3472747009491,87.92850801654573,175,tarmac_dry,33.94087887976995
1004.5428595464277,47.89166036200782,185,snow_road,42.76627290609724
1250.6364905187347,30.542329578118405,185,snow_road,14.501206120538876
1347.763572628854,106.81305793760187,155,tarmac_wet,112.28083319868031
893.3267103698207,67.80417307552145,175,tarmac_wet,36.902419249486876
1096.8607754806794,59.559795140326955,145,snow_road,54.432996191185865
1727.5842401521475,21.67236021425181,185,tarmac_dry,2.088285276669138
1369.0037314301953,108.19687450703954,175,tarmac_dry,54.436691034676805
1257.411997523612,76.5410347762077,145,tarmac_dry,31.99122948744292
1553.5259907981144,113.71483940694758,135,tarmac_wet,125.20618338653189
1541.8621518420373,5.319283281052143,155,tarmac_wet,0.25640766251045954
848.5790328442688,13.994960164856627,175,snow_road,2.6251392265934674
1508.697395442746,105.28248746958721,155,tarmac_dry,59.28797876173193
1639.2433478050834,54.21169974778571,135,tarmac_wet,25.991178357031494
965.9378842069539,56.037362262324905,175,tarmac_dry,13.46809680846823
1580.9979379999572,26.793736966445056,155,tarmac_wet,6.9813256923541065
1086.536616729102,58.6113085688542,155,tarmac_wet,32.027039406451166
1106.4697533295573,52.62276046158364,155,snow_road,37.69164296585606
1465.261465349683,86.50286857268216,185,tarmac_dry,43.71711236528374
911.3921716077158,76.25813304848371,165,tarmac_wet,50.87728190032967
1464.8724488032944,95.87822459816894,135,tarmac_wet,77.92076921419698
1687.8567926762225,93.97219268893774,185,snow_road,169.516853434685
1496.3112682354063,50.58211851275534,145,tarmac_dry,11.994779233759068
1240.3278766654091,36.178094430046926,155,tarmac_wet,11.593016212008548
1238.2143843772246,39.21520077115644,185,snow_road,21.992039409210552
1565.0960952393066,118.79288173585702,145,tarmac_dry,88.0919773778232
1365.6420012258827,49.10785303328575,175,tarmac_wet,21.539554044131037
884.9041631918176,90.65596877099671,145,snow_road,108.3303772124999
1382.6710878614047,9.929050810832521,155,snow_road,1.6476808517483261
1614.8437028934097,51.54780381754242,175,tarmac_wet,23.065937767616877
1137.06638344761,39.4646106151657,155,tarmac_wet,12.78879926563404
1727.5765795753896,19.225589803637376,175,tarmac_wet,3.261377445002839
1550.717000343168,2.8648243585949107,165,tarmac_wet,0.07510414729013198
1374.0638251499645,30.23383206856247,155,tarmac_wet,8.48904300299102
1551.6439887929184,95.19859810956287,145,tarmac_dry,52.98428857000205
879.1489607382052,35.6990082167433,175,tarmac_wet,10.90923620157583
1659.3890756806113,104.7621029108529,145,snow_road,206.12122270082676
1621.504113200558,69.4617225775779,155,snow_road,65.80024627571748
1709.871659610209,96.56828282077133,185,tarmac_wet,79.68388855629998
928.63119750938,119.92351106309403,145,tarmac_wet,134.84079563984164
881.7800870939852,76.86758772408608,155,tarmac_wet,47.22840001504922
938.4155727815898,40.905552924806265,135,tarmac_dry,8.035468425690027
1199.3787101028001,37.2029332362325,135,tarmac_dry,6.097608945175321
1224.306861080992,116.72251722366656,165,tarmac_wet,127.41570057467062
1362.2183787309057,85.74809946950059,135,snow_road,133.96297231446883
922.243549632505,60.30035473198876,135,tarmac_wet,29.216732389966516
1001.3995013813709,25.68913956016764,185,snow_road,10.358878340561263
1611.6443482840216,58.78746985569036,185,tarmac_wet,33.19926262659981
1267.9875740567495,91.45679064093596,185,tarmac_wet,70.77700328822145
1607.93820948361,116.96601186356547,155,tarmac_wet,112.12311968204844
807.426378544613,80.73717814623637,155,tarmac_dry,26.92514413717052
1351.5927259824055,2.9562916424312524,155,tarmac_wet,0.08320669254892933
1731.932148076678,55.82089700970859,155,snow_road,42.46741572628053
1382.1754591458703,99.32126562644926,185,tarmac_dry,47.42106519204535
1006.0957274452742,61.26209465632061,145,tarmac_wet,35.95038156799385
1517.7575622795575,41.292889545185865,185,snow_road,27.0193670597737
1178.9858496989177,103.33259199743493,145,tarmac_dry,57.71259001590433
1468.3839472594598,69.31102628257015,175,snow_road,73.2902786998456
829.3197228937713,60.52695005102395,165,tarmac_wet,31.384321680306652
1435.9003593513562,58.35453017217344,155,snow_road,56.46510981644726
832.197934937924,81.77928643318646,175,tarmac_wet,53.18662064916142
1544.780655141766,54.633931271628036,165,snow_road,39.317560312863804
1272.9130022384552,68.05437985279644,155,snow_road,70.2817204952427
921.7543554730537,34.62185839691675,155,snow_road,21.760167128776224
1342.635925788506,20.623843733071023,145,snow_road,6.360922647704612
866.7744432250047,98.40639488664256,135,snow_road,140.65822133524324
1453.3648713530406,38.30370696383578,175,tarmac_dry,5.779862168267961
1796.0863273678256,15.079751098844078,185,snow_road,3.1344095112627595
1569.3973370739623,22.111443817845313,175,snow_road,9.547719123465226
1373.7741136588245,49.51944081717841,185,snow_road,34.8199630343247
902.6352592107959,34.25122623560115,135,tarmac_wet,9.868287969545484
1499.8340747729148,83.40992732697194,145,snow_road,102.38534971180233
1461.1678673279312,41.9881050303449,145,tarmac_dry,10.381069852932377
849.0971306227764,70.30200253472502,165,tarmac_dry,30.39014156473798
1592.2993018445907,20.053267914475043,185,tarmac_dry,1.658910344956441
1318.7165908905051,16.390217046551257,135,snow_road,3.707759412264187
1225.8676941999192,108.75728816496945,175,tarmac_wet,100.22456779948493
1588.1871736014655,103.7503420857343,155,tarmac_dry,45.88981994550715
1211.5692232088372,107.72810226854021,145,tarmac_wet,96.46745547019036
1281.0262755051535,59.21171322034526,145,tarmac_wet,33.3420034724921
981.6288426738246,8.45244679779302,165,snow_road,1.1853301670400356
1121.3188995064288,37.222463000073816,185,tarmac_wet,12.807638183971637
1645.5329965625688,105.76823931144449,165,snow_road,209.61215970025
986.9037489267154,50.70050066064071,175,tarmac_wet,23.844408834920543
1217.291060903344,39.22408529917866,135,snow_road,28.985830961123263
1789.0345073952994,35.45962560624393,135,snow_road,20.008931473453796
1036.5998117055194,65.93321707895046,145,snow_road,83.23684231299467
1716.832332938829,54.27326528156718,135,tarmac_dry,12.733339991237683
1718.397467805633,44.98675356047012,145,tarmac_wet,16.243440775874262
891.2963422032018,50.765226966235566,145,tarmac_wet,25.29576546526688
1263.652724885516,31.99976385517467,145,tarmac_wet,8.257123670771708
1302.216335322787,23.01873978309057,165,tarmac_wet,4.770801697999299
1113.6689500521275,24.22179958123227,145,tarmac_dry,2.8372375844958033
847.339537237737,4.601329434232393,165,snow_road,0.34853232219060293
1041.6856372453979,113.47246969348981,155,tarmac_dry,57.64172598439814
895.529641555361,114.78047772439271,145,tarmac_wet,114.94603121135441
1038.2499057124119,12.34631033410247,185,tarmac_wet,1.279114912007333
1607.791086290156,8.85756064612405,175,tarmac_dry,0.47938810840271684
1694.9782878860117,49.95199330470877,145,tarmac_wet,21.961110995024043
843.2228920796468,91.67334102115686,185,tarmac_dry,37.94628259023729
1101.946836262719,99.12431629623588,145,tarmac_wet,91.4668443020058
1780.5821985942875,2.5667638190394015,135,tarmac_dry,0.03736890613482918
1339.5048225537353,33.99628528897255,145,tarmac_dry,4.935183928700415
1426.3093617098561,64.23674932953158,185,snow_road,68.56024213115454
805.5454084069046,16.211474748616666,155,tarmac_dry,1.3053679351529557
1284.9094434425592,116.39878174321004,185,tarmac_dry,58.841215838033314
1788.3285346223875,30.155377656331783,165,tarmac_dry,4.2850165515906
1175.185527482798,63.76467910199444,175,tarmac_dry,19.81350111010912
897.0381586388612,13.15844754096409,165,snow_road,3.0791928905652695
1261.9087615684484,40.668719692654896,135,tarmac_dry,8.10372467150933
1763.0044659922582,14.77335085861274,175,tarmac_dry,1.1783453617303552
1141.8306135650164,109.42161968411469,165,tarmac_wet,100.76321551791506
1598.922733215013,113.9833896166471,145,tarmac_dry,54.715182800579846
1598.846331213062,64.95846432219876,185,tarmac_dry,26.934893478300918
1008.2482967389367,41.98176364342843,185,tarmac_dry,8.341465267440174
1243.3677018012118,38.81899097067761,175,snow_road,20.679920781987438
1515.6012751543049,110.8413786621811,135,snow_road,206.39282422024854
1210.5197854139278,74.3205828396629,185,tarmac_dry,24.083042433994066
991.0069553704211,49.15110519603892,135,tarmac_dry,11.91986081303928
1767.4943068064185,92.5857678790744,165,tarmac_wet,73.58175929505332
1450.7503664762935,64.23474903007804,155,snow_road,54.16812923245471
1665.4598515228995,26.156658970520162,155,tarmac_dry,3.3482769869674307
825.2423577996436,28.618912987304522,175,snow_road,13.147043291067606
1066.9058147911346,33.02440630269715,135,tarmac_wet,10.00621236442186
1302.071100326743,1.920911352882242,135,tarmac_dry,0.018247442550923906
867.4486351300517,30.69762080147666,135,tarmac_wet,8.982115832577703
1793.0332610947917,73.35968006526261,165,snow_road,96.97652353140614
1036.462396198029,90.40614847058808,135,snow_road,116.57219854661781
1174.292182345448,13.611669914278037,145,snow_road,3.2714874841278574
1014.0119149083463,116.66947372755783,175,snow_road,232.47897251981348
905.4458661054508,58.64995928396294,145,snow_road,64.04764672290575
1032.4797856042358,7.4690481956301635,165,tarmac_wet,0.48864706667863933
1100.6101355032047,112.79715924059016,135,tarmac_wet,105.44750532551785
1434.4422678994392,32.600716818372625,145,tarmac_wet,8.888342784778406
1081.2347814529085,37.16551791348189,135,tarmac_dry,6.822872817164759
1162.2767609765763,55.12151800553805,165,tarmac_dry,17.833859546617123
805.9428437235298,38.92467556006308,175,tarmac_dry,6.174189239517372
1165.7191259273645,21.321374468264587,135,tarmac_wet,3.7019155512281023
1333.8859816982945,15.255456420043085,165,snow_road,3.3165384763039154
962.0158370505309,61.16220521400005,175,snow_road,71.65631281726179
1397.433108360375,8.463608310408919,165,snow_road,1.1541323215222452
1093.1524686271794,85.18010001421379,185,tarmac_wet,61.489410301688565
1432.0504948017278,41.02635240318463,135,tarmac_wet,15.21609168388502
826.1966052508437,119.11490026384483,155,tarmac_wet,125.64962857572047
1687.593460467775,7.542407919434826,165,snow_road,0.8154898248912376
816.1186304233739,5.82861104108225,135,tarmac_wet,0.31240596079572036
926.9580310359613,30.21708446568163,185,snow_road,12.77810436504353
1577.1624615706023,42.19333388758868,165,snow_road,24.56131363501913
845.8952322021706,97.58960070031219,155,tarmac_wet,90.55653376527293
1510.99869359551,99.56086204081551,145,snow_road,133.2087623437321
1771.046140510129,86.83030801682193,185,snow_road,101.13705347585322
1671.6829331423073,99.08726191109552,175,tarmac_wet,89.12181177706525
1510.1616513206986,87.40114672549046,175,tarmac_dry,37.54994693715175
1758.509743021667,104.76042074134106,175,snow_road,182.14065724040236
1229.8133378865818,55.74158436839636,185,tarmac_wet,27.47954490621526
1672.8789143218073,33.172580525658994,155,snow_road,16.57654978958747
1155.9576679736147,75.53499807473392,185,tarmac_wet,51.05301532904627
1729.7636529038468,43.748274512066786,185,tarmac_wet,17.098504844420788
948.7776562421036,8.117182032385596,175,snow_road,1.2154121833122251
1740.0290149282735,102.700333889554,135,tarmac_dry,44.96663603471618
1632.7161972832128,100.09150996397811,135,tarmac_dry,48.858275408148764
1646.054838196464,59.55752801950276,185,snow_road,61.35945395730486
923.9230099239444,55.92193298601113,155,tarmac_dry,17.057567080145468
1396.4868983417368,14.264077350895462,185,tarmac_wet,1.9813117785899172
816.3924808759314,15.107705917459363,185,snow_road,3.827903297371474
1521.1843660506067,95.73102933538233,145,tarmac_dry,50.82905911932062
807.737514125904,102.48119119809043,175,snow_road,156.08984935685035
884.8222774452336,0.6817827447792313,155,tarmac_wet,0.004210166672551833
1025.4984104500236,94.0681720263351,175,tarmac_wet,79.12958195485014
1675.1245338732247,64.31642107113511,145,tarmac_dry,17.948712001203067
1163.5763179876135,52.48215146050262,185,tarmac_dry,11.885437710628777
1339.9599352125583,57.05913693167021,155,snow_road,53.36337202986988
1368.1032138189785,85.56595346413619,165,snow_road,107.92143794844608
1025.46336030596,0.2868254813417437,135,tarmac_dry,0.0004609991434973647
1372.1467679844613,7.523104262060496,135,tarmac_dry,0.3627387001308077
1460.951795029603,100.96022348895796,165,snow_road,192.82489464700922
1098.2453933173294,119.7181305950592,185,tarmac_dry,86.11147687807811
1218.6268589800259,28.99017209057621,135,tarmac_dry,4.697269458820449
1253.08892454613,48.01409249254634,185,tarmac_dry,12.622391698849821
1732.3506615420815,84.23373504552528,155,snow_road,125.44968949040546
1387.4937474795024,79.77404032006665,185,tarmac_wet,54.863222248866215
1748.2523716181413,94.04801565353392,185,tarmac_wet,77.22972992917303
1356.034753765147,109.69460339653229,155,snow_road,194.82135082511866
1300.561420849101,31.688413295816517,175,tarmac_wet,9.314162018482484
803.5322109662484,63.24906082992882,175,tarmac_dry,19.113225327809822
1280.8890438749622,16.85927863698627,135,tarmac_dry,1.8067187442333907
1727.4549985626518,116.43735131839497,135,tarmac_dry,64.52057964737863
998.3656890267191,90.88796440918732,135,tarmac_dry,33.03746319164851
852.0911343894988,22.482107497563184,155,tarmac_dry,2.152319774995153
1206.7788934738685,88.78237711933862,185,tarmac_wet,67.36954257648637
1172.396480594112,95.8600531780333,145,tarmac_dry,49.60843126005943
1657.1530578712436,16.373827018530793,165,tarmac_wet,2.1407327339354922
826.6111155599596,59.90766669633604,155,snow_road,48.95895885326773
1720.1492297590048,98.72850546819897,185,tarmac_dry,39.95443695592829
1480.9029989949563,41.660451272981234,185,tarmac_wet,15.077950346827322
1704.2259940642175,6.056992628768234,145,tarmac_wet,0.3091675702129134
1407.529070820639,41.28974489668961,145,tarmac_dry,7.958970534300068
1611.9533124361242,93.83752224352935,135,tarmac_wet,71.7871458863007
1135.543873539286,12.047934723948387,175,snow_road,2.337990575743833
1149.5662280275596,37.22970647618101,145,snow_road,20.69686629917854
1189.8742303282925,102.43000811148862,175,tarmac_wet,87.64339918982539
1554.797081572783,19.432238506213515,135,snow_road,7.349017179399728
1169.2911744286478,46.63823900802739,135,snow_road,29.432286132729175
1042.2198064922673,66.50220941697573,185,snow_road,61.05812729008862
1737.6683567905957,21.352706586164544,155,snow_road,6.275317599205471
1708.0110836630402,84.07849566192557,175,tarmac_dry,39.815238928047194
1148.797316086991,93.75682818384665,175,tarmac_wet,78.74842669846976
1434.6380702580473,76.15004613209781,175,tarmac_wet,45.987259445997076
1073.8422116530758,103.41691936300448,135,tarmac_dry,54.642713409019215
1006.1151287135691,15.684139783228371,165,tarmac_wet,2.030701188882765
1136.3395289967943,0.3953980810861646,135,tarmac_dry,0.0007398979178020944
1127.0998926155012,32.03283476700206,145,tarmac_dry,4.260578466726741
1682.2761011966163,100.80426413851174,185,tarmac_dry,41.02589899559717
1622.3038147237253,15.236775133714948,155,snow_road,3.6691030582825044
1509.623228559098,91.66109076457927,185,tarmac_wet,70.71123551660523
1759.3452252588968,111.51607596999494,135,snow_road,200.7650995022885
1222.543353108058,67.29265508371242,135,tarmac_dry,19.12527347908412
1045.0330385556763,105.96471951906814,135,snow_road,164.08879270346895
917.3984371914893,29.77254517938169,145,snow_road,13.968621768974343
1101.0533582012,86.73861388885847,185,snow_road,112.83714381731735
945.2637339704538,93.61595579250131,155,tarmac_dry,37.50306303866107
892.18609736837,58.49936390986961,155,tarmac_wet,28.966984666031255
1402.9321967069232,72.33036241764182,155,tarmac_wet,48.44852869669032
1164.1874497564468,10.667370035625092,165,tarmac_dry,0.4890018548355072
1364.5703425961437,33.16039833759886,185,tarmac_dry,6.362728257203309
991.3357207205565,9.21532660930318,185,snow_road,1.2744424695372774
1476.9058596527607,28.73291421519779,135,tarmac_wet,7.7089633439673975
1015.5054472756598,107.10861704981279,135,tarmac_dry,47.41324439871495
1078.0235937440361,3.701507196715186,145,tarmac_dry,0.0845718549682457
1541.7604221448769,59.6196270796102,155,tarmac_dry,18.72973749981472
1359.737895644712,62.719918849939376,185,snow_road,58.7282474191915
1134.8364128670191,34.29269864992942,175,snow_road,16.361274306598663
1342.9887825451935,93.79481017013079,165,tarmac_wet,69.42631295609922
1493.9847028582426,70.745255099107,135,snow_road,70.16956568285387
1712.132121477629,23.429395594381212,165,tarmac_wet,5.203213778932296
1380.7132133944538,56.54236022900412,165,tarmac_dry,12.960464477187486
1032.6863788928808,2.8042125642796822,175,snow_road,0.13883516275027288
1546.6976307764967,2.1488047788397724,145,snow_road,0.0868635640081393
1577.7690175547075,88.18633087106355,155,snow_road,132.19320925699319
1000.4013149626539,20.671677493321823,185,tarmac_dry,2.490948679960735
1620.574219677886,116.21785454716749,135,tarmac_dry,69.68676578941383
1264.9348547228265,42.985238676776426,165,snow_road,27.22373348376636
1579.7666620889452,83.84592940940881,175,tarmac_dry,28.82648623942696
1037.478219988266,55.497120590860106,135,tarmac_dry,14.459162010726562
1132.5802697176764,49.13546993561408,145,tarmac_dry,10.890178573859965
1753.6971192916528,80.1522819413535,155,tarmac_wet,58.8999771672768
1457.815073149805,75.12686829644004,185,snow_road,91.98893675739252
1572.8778305015417,105.22358756223004,135,snow_road,179.3353694918826
1488.374343220629,10.130561256341766,155,tarmac_wet,0.9001741474353749
1004.3041178484327,60.78657131913895,135,snow_road,64.68201880357071
1270.6887484465426,72.92220361694316,155,tarmac_dry,33.17336976291234
1608.963872711785,77.98206309817888,135,tarmac_wet,57.82925913867552
1475.0351269093717,75.05760696413753,175,snow_road,97.53005476159657
806.027885653298,44.14125208537228,135,tarmac_dry,11.401925012591013
887.4077426528228,3.7292508834518223,175,snow_road,0.1896962430430024
1146.7947202135595,85.61956850549096,145,tarmac_dry,31.508538832047943
1744.36553961859,5.260730988189066,135,tarmac_dry,0.15811899420027656
1291.1904809745836,56.485728353293446,155,tarmac_dry,17.08039081492725
1070.1762674303336,86.29478391066131,165,tarmac_dry,33.031566137881015
1160.42371945371,32.82139157131709,145,tarmac_dry,5.959880629480715
1010.6526275540632,3.3360691140473975,185,snow_road,0.20824998637419737
1221.2000571700128,11.126457697715235,185,tarmac_dry,0.491889644657072
1018.0354395494746,16.692730065367346,165,tarmac_wet,2.5557783265129435
1645.7525073029278,79.81176708167219,165,tarmac_dry,36.10315483580478
1256.270599041563,78.42366334018102,185,snow_road,85.4568195219932
1079.8020184357702,117.40776693285703,185,tarmac_dry,61.18731262265561
1732.8916481414817,38.865333787111844,145,tarmac_wet,11.913363453538764
1114.3513536291966,15.764492845621124,175,snow_road,4.1233478904597565
1709.7146620433382,20.70377826000663,135,tarmac_wet,3.9091781300092467
843.418090970277,3.859605106616142,165,snow_road,0.2504695796022549
1507.1150602676762,98.8653943646608,145,tarmac_wet,91.84919799785885
1283.8890390346264,9.138633235309687,135,snow_road,1.1927349565675818
1244.2210613279804,107.2392104050562,155,tarmac_wet,103.34759025366392
836.3233443519816,5.8124739877114395,185,tarmac_dry,0.20225185907123816
840.6831904913811,97.59742521499325,175,snow_road,133.5159911966102
1132.753617061941,23.490665946584407,145,tarmac_wet,4.7897458427491895
